dt,co,no,no2,o3,so2,pm2_5,pm10,nh3,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2024-11-21 02:00:00,4966.74,24.36,64.43,0.12,12.76,580.46,665.45,14.31,13.7,11.6,87.0,0.0,,164.0,0.0,,1016.0,,1.0
2024-11-21 03:00:00,6782.53,76.0,78.14,0.61,15.14,664.03,760.89,12.92,13.7,11.6,87.0,0.0,,177.0,0.0,,1016.5,,1.0
2024-11-21 04:00:00,8865.36,123.38,98.71,3.4,17.88,758.66,864.14,13.93,16.5,11.2,71.0,0.0,,205.0,0.0,,1016.4,,1.0
2024-11-21 05:00:00,10360.72,125.17,150.8,11.18,21.46,847.6,962.16,22.55,19.0,11.3,61.0,0.0,,275.0,0.0,,1016.5,,1.0
2024-11-21 06:00:00,11535.64,84.94,244.02,37.91,26.46,947.38,1069.16,32.93,21.6,11.6,53.0,0.0,,275.0,0.0,,1016.7,,1.0
2024-11-21 07:00:00,5233.76,8.16,131.61,211.72,116.35,522.43,596.03,18.24,22.9,11.3,48.0,0.0,,258.0,1.8,,1015.8,,1.0
2024-11-21 08:00:00,4432.68,4.53,104.19,274.66,113.49,462.33,531.28,15.58,24.3,11.3,44.0,0.0,,260.0,1.8,,1014.9,,1.0
2024-11-21 09:00:00,3845.21,2.77,86.37,294.69,99.18,412.88,482.31,14.57,25.7,11.1,40.0,0.0,,262.0,1.8,,1014.0,,1.0
2024-11-21 10:00:00,4219.06,2.71,113.79,246.05,82.02,412.36,488.77,22.29,25.8,13.3,46.0,0.0,,265.0,1.8,,1013.7,,1.0
2024-11-21 11:00:00,5821.23,2.74,197.41,148.77,76.29,473.14,564.46,40.53,25.2,13.4,48.0,0.0,,269.0,0.0,,1013.4,,1.0
2024-11-21 12:00:00,7904.05,7.04,309.82,30.04,83.92,529.79,635.55,63.84,24.6,13.8,51.0,0.0,,269.0,0.0,,1013.2,,1.0
2024-11-21 13:00:00,9399.41,39.79,348.21,0.01,98.23,621.73,740.52,87.14,22.9,13.7,56.0,0.0,,285.0,0.0,,1013.6,,1.0
2024-11-21 14:00:00,10147.09,56.77,339.98,0.0,107.77,731.49,861.46,105.38,21.2,13.6,62.0,0.0,,344.0,0.0,,1014.0,,1.0
2024-11-21 15:00:00,10574.34,63.48,307.08,0.0,98.23,811.91,950.26,103.35,19.4,13.3,68.0,0.0,,40.0,0.0,,1014.4,,1.0
2024-11-21 16:00:00,9399.41,47.39,235.8,0.0,63.9,795.92,927.76,61.3,18.4,13.7,74.0,0.0,,66.0,0.0,,1014.7,,1.0
2024-11-21 17:00:00,7797.24,29.06,171.36,0.01,47.68,733.86,856.39,48.64,17.8,13.5,76.0,0.0,,65.0,0.0,,1014.9,,1.0
2024-11-21 18:00:00,6622.31,21.68,134.35,0.05,38.62,681.1,792.91,41.54,17.1,13.4,79.0,0.0,,63.0,0.0,,1015.1,,1.0
2024-11-21 19:00:00,5500.79,14.08,111.04,0.22,27.42,614.7,711.61,27.11,16.6,13.3,81.0,0.0,,59.0,0.0,,1014.9,,1.0
2024-11-21 20:00:00,4539.49,5.36,89.11,1.59,18.36,556.29,640.63,16.97,16.1,13.0,82.0,0.0,,56.0,0.0,,1014.7,,1.0
2024-11-21 21:00:00,3898.62,1.27,71.97,5.54,12.64,531.87,607.12,11.65,15.6,12.7,83.0,0.0,,54.0,0.0,,1014.5,,1.0
2024-11-21 22:00:00,3685.0,0.54,61.69,8.49,9.18,539.72,610.3,8.87,16.0,14.0,88.0,0.0,,0.0,0.0,,1014.4,,1.0
2024-11-21 23:00:00,3631.59,0.74,57.58,6.88,7.33,542.87,609.95,7.35,15.0,13.0,88.0,0.0,,0.0,0.0,,1014.2,,1.0
2024-11-22 00:00:00,3524.78,2.07,54.84,3.31,6.44,532.07,595.66,6.52,14.5,12.7,89.0,0.0,,0.0,0.0,,1013.6,,1.0
2024-11-22 01:00:00,3578.19,7.38,52.09,0.56,6.56,519.31,580.57,6.65,15.0,12.0,82.0,0.0,,0.0,0.0,,1014.6,,1.0
2024-11-22 02:00:00,4379.27,29.95,53.47,0.01,9.66,544.88,613.35,9.25,14.0,12.0,88.0,0.0,,0.0,0.0,,1015.1,,1.0
2024-11-22 03:00:00,5661.01,70.63,58.26,0.46,12.87,586.64,664.19,11.02,14.5,11.6,83.0,0.0,,0.0,0.0,,1016.0,,1.0
2024-11-22 04:00:00,6141.66,81.36,64.43,3.84,15.26,577.25,657.36,14.57,16.9,12.2,74.0,0.0,,129.0,0.0,,1016.1,,1.0
2024-11-22 05:00:00,5928.04,57.22,85.0,17.34,17.64,565.76,645.64,24.57,19.3,12.8,66.0,0.0,,121.0,0.0,,1016.2,,1.0
2024-11-22 06:00:00,5500.79,26.15,101.45,63.66,19.55,569.81,648.99,32.42,22.5,16.3,68.0,0.0,,0.0,0.0,,1016.2,,1.0
2024-11-22 07:00:00,3017.43,5.09,54.84,177.38,34.33,342.39,423.71,24.32,22.9,13.1,54.0,0.0,,198.0,0.0,,1015.3,,1.0
2024-11-22 08:00:00,2403.26,2.65,41.81,217.44,41.48,278.75,365.45,21.53,24.1,13.0,50.0,0.0,,153.0,1.8,,1014.4,,1.0
2024-11-22 09:00:00,2029.42,1.77,37.01,220.3,43.87,230.23,321.6,19.25,25.0,11.9,44.0,0.0,,90.0,3.6,,1014.2,,1.0
2024-11-22 10:00:00,2590.18,2.85,74.03,163.08,40.05,223.57,321.01,24.07,25.1,15.7,56.0,0.0,,130.0,1.8,,1013.2,,1.0
2024-11-22 11:00:00,3898.62,4.81,137.09,70.81,33.86,251.59,356.03,33.94,24.6,15.8,58.0,0.0,,127.0,1.8,,1012.9,,1.0
2024-11-22 12:00:00,4913.33,20.56,171.36,6.26,29.8,273.56,383.6,43.57,23.0,12.6,52.0,0.0,,0.0,0.0,,1012.8,,1.0
2024-11-22 13:00:00,5020.14,44.26,145.32,0.0,26.7,292.45,402.95,52.18,22.7,15.3,63.0,0.0,,126.0,1.8,,1013.0,,1.0
2024-11-22 14:00:00,4806.52,47.83,120.64,0.0,23.37,325.17,433.79,51.17,21.2,14.6,66.0,0.0,,115.0,0.0,,1013.5,,1.0
2024-11-22 15:00:00,4646.3,43.81,102.82,0.0,20.03,363.19,468.07,40.53,18.5,14.2,76.0,0.0,,0.0,0.0,,1013.9,,1.0
2024-11-22 16:00:00,4272.46,31.29,90.48,0.01,15.97,374.53,470.08,27.36,18.1,14.2,78.0,0.0,,118.0,0.0,,1014.1,,1.0
2024-11-22 17:00:00,3845.21,20.12,81.57,0.06,13.11,377.58,464.73,19.51,17.8,14.3,80.0,0.0,,90.0,0.0,,1014.4,,1.0
2024-11-22 18:00:00,3471.37,10.17,76.09,0.92,10.73,370.86,450.55,13.05,18.0,12.7,71.0,0.0,,0.0,0.0,,1014.3,,1.0
2024-11-22 19:00:00,2670.29,0.17,58.26,27.54,9.78,332.74,403.59,7.92,17.0,14.1,83.0,0.0,,70.0,0.0,,1014.5,,1.0
2024-11-22 20:00:00,2269.74,0.0,37.7,50.78,8.46,321.6,384.76,5.13,16.5,14.0,85.0,0.0,,80.0,0.0,,1014.4,,1.0
2024-11-22 21:00:00,2162.93,0.0,28.1,60.8,7.45,328.43,386.93,4.18,16.0,12.4,79.0,0.0,,0.0,0.0,,1014.0,,1.0
2024-11-22 22:00:00,2189.64,0.0,25.36,60.8,6.68,340.36,396.53,3.86,16.1,12.3,78.0,0.0,,90.0,0.0,,1014.0,,1.0
2024-11-22 23:00:00,2243.04,0.0,24.68,57.22,6.08,351.44,406.44,3.67,15.6,12.2,80.0,0.0,,71.0,0.0,,1013.9,,1.0
2024-11-23 00:00:00,2296.45,0.0,25.36,50.78,5.66,358.08,412.84,3.64,15.5,12.8,84.0,0.0,,90.0,3.6,,1013.7,,1.0
2024-11-23 01:00:00,2376.56,0.0,28.1,43.63,5.9,363.28,419.2,4.12,15.2,12.1,82.0,0.0,,86.0,0.0,,1014.3,,1.0
2024-11-23 02:00:00,2696.99,0.18,42.5,26.82,7.87,379.62,441.6,6.4,15.2,12.3,83.0,0.0,,93.0,0.0,,1014.8,,1.0
2024-11-23 03:00:00,3284.45,7.26,59.63,8.67,10.25,403.98,475.04,9.25,16.0,12.4,79.0,0.0,,90.0,3.6,,1015.2,,2.0
2024-11-23 04:00:00,3738.4,20.34,60.32,11.18,12.16,412.71,492.39,13.68,17.4,12.5,73.0,0.0,,106.0,0.0,,1015.6,,2.0
2024-11-23 05:00:00,3791.81,19.89,63.06,26.46,13.71,402.02,488.7,21.28,19.5,12.5,64.0,0.0,,107.0,0.0,,1015.9,,2.0
2024-11-23 06:00:00,3471.37,12.18,64.43,56.51,16.21,373.96,466.0,25.84,22.0,10.2,47.0,0.0,,130.0,7.6,,1015.8,,2.0
2024-11-23 07:00:00,2483.37,5.31,52.09,108.72,24.8,278.0,379.61,21.28,22.6,12.8,54.0,0.0,,64.0,1.8,,1015.4,,1.0
2024-11-23 08:00:00,2136.23,3.49,44.55,138.76,29.8,249.25,354.13,20.01,23.7,12.7,50.0,0.0,,51.0,1.8,,1014.7,,2.0
2024-11-23 09:00:00,1869.2,2.15,35.3,161.65,28.61,237.86,341.81,19.51,24.0,11.3,45.0,0.0,,90.0,7.6,,1013.7,,2.0
2024-11-23 10:00:00,1602.17,1.13,29.47,165.94,23.6,217.86,318.09,18.24,23.5,11.9,48.0,0.0,,88.0,5.5,,1013.7,,2.0
2024-11-23 11:00:00,1535.42,0.41,29.47,154.5,19.31,216.0,308.77,19.25,23.0,12.6,52.0,0.0,,83.0,3.7,,1013.7,,2.0
2024-11-23 12:00:00,1548.77,0.04,32.56,135.9,20.03,221.08,307.1,21.28,23.0,12.6,52.0,0.0,,50.0,7.6,,1013.2,,2.0
2024-11-23 13:00:00,1522.06,0.0,34.62,117.3,20.5,222.2,301.47,23.81,21.5,13.4,60.0,0.0,,63.0,1.8,,1014.3,,2.0
2024-11-23 14:00:00,1588.82,0.0,36.67,101.57,18.12,225.1,298.55,27.61,20.5,13.2,63.0,0.0,,45.0,1.8,,1015.1,,2.0
2024-11-23 15:00:00,1682.28,0.0,37.7,87.26,15.5,228.06,295.91,27.11,20.0,13.9,68.0,0.0,,0.0,0.0,,1015.0,,2.0
2024-11-23 16:00:00,1762.39,0.0,38.73,73.67,12.99,229.84,293.73,22.29,20.0,13.0,64.0,0.0,,0.0,0.0,,1015.4,,2.0
2024-11-23 17:00:00,1842.5,0.0,41.13,59.37,10.49,223.36,284.7,16.47,19.0,14.1,73.0,0.0,,0.0,0.0,,1015.8,,2.0
2024-11-23 18:00:00,1762.39,0.0,40.78,48.64,7.99,203.13,259.81,11.15,18.0,14.7,81.0,0.0,,0.0,0.0,,1015.4,,2.0
2024-11-23 19:00:00,1522.06,0.0,34.96,46.49,5.48,174.42,223.18,6.65,18.0,14.1,78.0,0.0,,0.0,0.0,,1016.0,,2.0
2024-11-23 20:00:00,1241.68,0.0,24.68,51.5,3.99,145.01,185.63,4.81,18.0,14.1,78.0,0.0,,0.0,0.0,,1015.9,,2.0
2024-11-23 21:00:00,1001.36,0.0,16.62,59.37,3.22,114.57,146.57,4.12,17.0,13.5,80.0,0.0,,0.0,0.0,,1015.3,,1.0
2024-11-23 22:00:00,807.76,0.0,12.0,67.23,2.71,79.63,102.31,3.93,17.0,14.1,83.0,0.0,,0.0,0.0,,1015.3,,1.0
2024-11-23 23:00:00,694.27,0.0,10.62,70.1,2.59,54.85,71.47,4.62,16.0,12.9,82.0,0.0,,0.0,0.0,,1015.4,,1.0
2024-11-24 00:00:00,640.87,0.0,10.8,69.38,2.77,40.93,54.8,6.08,15.5,12.8,84.0,0.0,,0.0,0.0,,1014.7,,1.0
2024-11-24 01:00:00,640.87,0.0,12.68,65.8,3.13,34.1,47.15,8.11,15.0,13.0,88.0,0.0,,0.0,0.0,,1015.9,,1.0
2024-11-24 02:00:00,847.82,0.0,22.96,51.5,4.53,38.95,55.36,10.51,15.0,13.0,88.0,0.0,,0.0,0.0,,1016.4,,1.0
2024-11-24 03:00:00,1228.33,1.38,41.47,28.25,6.26,50.28,72.81,11.78,15.5,12.8,84.0,0.0,,0.0,0.0,,1016.8,,1.0
2024-11-24 04:00:00,1522.06,9.72,43.53,21.82,7.87,60.12,87.94,14.06,17.4,12.9,75.0,0.0,,347.0,0.0,,1017.0,,1.0
2024-11-24 05:00:00,1508.71,12.41,37.36,31.11,9.06,62.65,93.38,19.25,19.3,13.0,67.0,0.0,,346.0,1.8,,1017.2,,1.0
2024-11-24 06:00:00,1281.74,8.83,30.85,51.5,10.13,57.14,88.05,21.03,21.0,14.2,65.0,0.0,,130.0,3.6,,1016.8,,1.0
2024-11-24 07:00:00,921.25,4.3,23.65,87.98,15.26,45.1,73.49,14.95,22.3,12.8,55.0,0.0,,333.0,3.7,,1016.5,,1.0
2024-11-24 08:00:00,841.14,3.13,22.62,108.72,18.36,45.05,75.93,11.78,23.5,12.8,51.0,0.0,,325.0,3.7,,1015.7,,1.0
2024-11-24 09:00:00,754.36,2.15,20.73,123.02,19.79,45.19,78.19,9.75,24.0,13.8,53.0,0.0,,0.0,0.0,,1014.2,,1.0
2024-11-24 10:00:00,961.3,2.29,31.53,114.44,17.88,53.48,90.21,11.53,25.0,14.2,51.0,0.0,,0.0,0.0,,1014.1,,2.0
2024-11-24 11:00:00,1522.06,2.07,57.58,86.55,15.26,75.18,117.71,16.09,24.0,14.1,54.0,0.0,,0.0,0.0,,1013.9,,2.0
2024-11-24 12:00:00,2189.64,0.39,90.48,48.64,15.14,101.38,149.11,20.01,23.0,14.6,59.0,0.0,,0.0,0.0,,1013.8,,2.0
2024-11-24 13:00:00,2536.77,0.3,106.93,21.82,14.66,116.97,169.92,22.29,22.0,15.1,65.0,0.0,,0.0,0.0,,1014.2,,1.0
2024-11-24 14:00:00,2456.67,0.47,95.96,16.81,13.47,118.75,176.6,24.07,20.8,14.2,66.0,0.0,,328.0,0.0,,1014.6,,1.0
2024-11-24 15:00:00,2189.64,0.16,75.4,22.89,11.56,114.69,176.51,24.32,18.5,14.2,76.0,0.0,,0.0,0.0,,1015.2,,1.0
2024-11-24 16:00:00,1922.61,0.02,57.58,32.9,9.89,111.02,173.54,22.04,18.1,14.2,78.0,0.0,,290.0,0.0,,1015.4,,1.0
2024-11-24 17:00:00,1762.39,0.0,47.3,39.7,8.7,110.9,171.56,19.0,17.7,14.2,80.0,0.0,,298.0,0.0,,1015.5,,1.0
2024-11-24 18:00:00,1602.17,0.0,39.76,44.7,7.21,105.19,160.26,14.57,16.5,14.0,85.0,0.0,,0.0,0.0,,1015.6,,1.0
2024-11-24 19:00:00,1388.55,0.0,32.56,48.64,5.36,92.68,139.12,9.37,16.9,14.0,83.0,0.0,,327.0,0.0,,1015.6,,1.0
2024-11-24 20:00:00,1268.39,0.0,27.42,50.78,4.95,84.62,124.3,7.28,16.4,13.7,84.0,0.0,,315.0,0.0,,1015.5,,1.0
2024-11-24 21:00:00,1188.28,0.0,22.96,51.5,5.13,81.08,116.09,6.52,16.5,12.1,75.0,0.0,,0.0,0.0,,1015.1,,1.0
2024-11-24 22:00:00,1161.58,0.0,20.39,50.07,5.07,78.68,111.01,5.95,15.0,13.4,90.0,0.0,,20.0,0.0,,1015.3,,1.0
2024-11-24 23:00:00,1188.28,0.0,20.56,45.06,5.13,79.0,110.39,5.76,14.6,13.0,90.0,0.0,,302.0,0.0,,1015.2,,1.0
2024-11-25 00:00:00,1268.39,0.0,23.31,38.27,5.42,81.77,113.16,5.76,14.5,11.6,83.0,0.0,,0.0,0.0,,1015.2,,1.0
2024-11-25 01:00:00,1428.6,0.04,29.82,28.61,6.08,88.58,121.59,6.4,14.2,12.6,90.0,0.0,,282.0,0.0,,1015.7,,1.0
2024-11-25 02:00:00,2029.42,5.36,49.35,5.9,8.58,115.92,156.96,9.88,14.2,12.6,90.0,0.0,,281.0,0.0,,1016.2,,1.0
2024-11-25 03:00:00,3177.64,42.92,52.09,1.48,11.68,160.71,213.97,12.67,15.0,11.4,79.0,0.0,,0.0,0.0,,1016.9,,1.0
2024-11-25 04:00:00,4432.68,84.94,56.89,5.45,14.66,206.88,269.69,16.72,18.0,13.1,73.0,0.0,,0.0,0.0,,1017.2,,1.0
2024-11-25 05:00:00,5126.95,91.2,79.51,13.05,17.4,243.83,313.16,25.59,18.2,12.4,69.0,0.0,,271.0,1.8,,1017.5,,1.0
2024-11-25 06:00:00,5287.17,61.69,116.53,36.12,19.55,275.99,348.57,29.89,22.0,10.2,47.0,0.0,,0.0,0.0,,1017.3,,1.0
2024-11-25 07:00:00,2723.69,13.41,76.77,113.01,41.01,160.97,204.11,16.47,21.6,12.4,56.0,0.0,,272.0,3.7,,1017.0,,1.0
2024-11-25 08:00:00,2296.45,7.49,63.06,150.2,48.64,154.33,195.84,14.31,23.0,12.3,51.0,0.0,,274.0,3.7,,1016.1,,1.0
2024-11-25 09:00:00,2056.12,4.97,56.21,168.8,50.54,147.68,188.72,13.81,25.5,10.5,39.0,0.0,,180.0,3.6,,1014.8,,1.0
2024-11-25 10:00:00,2243.04,5.64,72.66,137.33,46.73,139.11,180.39,17.48,23.7,13.6,53.0,0.0,,280.0,3.7,,1015.0,,1.0
2024-11-25 11:00:00,3257.75,10.17,127.49,62.23,39.58,154.38,201.95,25.59,23.3,13.2,53.0,0.0,,273.0,1.8,,1014.6,,1.0
2024-11-25 12:00:00,4539.49,35.32,175.48,4.92,33.86,170.13,225.15,31.92,23.5,11.2,46.0,0.0,,0.0,0.0,,1013.4,,1.0
2024-11-25 13:00:00,5447.39,76.89,178.22,0.0,28.85,188.16,251.11,36.48,21.5,13.2,59.0,0.0,,272.0,0.0,,1014.4,,1.0
2024-11-25 14:00:00,5393.98,76.89,168.62,0.0,24.32,201.05,269.81,39.52,20.0,13.0,64.0,0.0,,265.0,0.0,,1014.7,,1.0
2024-11-25 15:00:00,4592.9,47.83,149.43,0.0,19.07,199.23,268.81,37.49,18.5,12.3,67.0,0.0,,0.0,0.0,,1014.9,,1.0
2024-11-25 16:00:00,3898.62,23.02,131.61,0.04,15.02,188.82,255.72,30.4,19.0,12.0,64.0,0.0,,0.0,0.0,,1015.1,,1.0
2024-11-25 17:00:00,3631.59,14.53,117.9,0.22,13.35,192.42,261.06,25.33,17.3,12.4,73.0,0.0,,325.0,0.0,,1015.3,,1.0
2024-11-25 18:00:00,3471.37,9.5,109.67,0.7,11.44,190.6,259.24,18.49,17.5,11.1,66.0,0.0,,0.0,0.0,,1015.2,,1.0
2024-11-25 19:00:00,3124.24,4.92,98.71,1.92,8.58,178.84,242.01,10.77,16.2,12.2,77.0,0.0,,76.0,0.0,,1015.4,,1.0
2024-11-25 20:00:00,2830.51,2.04,85.68,4.43,6.79,172.7,230.03,7.16,15.6,12.0,79.0,0.0,,86.0,0.0,,1015.3,,1.0
2024-11-25 21:00:00,2616.88,0.69,71.29,8.14,5.96,173.74,227.11,5.76,17.0,10.6,66.0,0.0,,310.0,3.6,,1014.8,,1.0
2024-11-25 22:00:00,2483.37,0.34,60.32,11.27,5.48,176.88,228.28,4.94,16.3,10.4,68.0,0.0,,309.0,1.8,,1014.9,,1.0
2024-11-25 23:00:00,2403.26,0.25,52.78,12.52,5.36,178.41,228.98,4.69,15.5,10.5,72.0,0.0,,306.0,1.8,,1015.0,,1.0
2024-11-26 00:00:00,2403.26,0.43,50.72,11.0,5.54,178.44,228.79,4.56,16.5,11.0,70.0,0.0,,270.0,3.6,,1014.7,,1.0
2024-11-26 01:00:00,2563.48,2.85,54.15,4.11,6.02,185.14,237.58,5.19,16.0,11.0,72.0,0.0,,0.0,0.0,,1015.6,,1.0
2024-11-26 02:00:00,3524.78,30.4,56.89,0.03,9.18,230.27,295.52,10.01,14.5,10.3,76.0,0.0,,265.0,0.0,,1016.1,,1.0
2024-11-26 03:00:00,5340.58,91.2,60.32,0.73,12.99,308.71,393.75,14.57,14.5,11.6,83.0,0.0,,0.0,0.0,,1016.6,,1.0
2024-11-26 04:00:00,7156.37,141.26,71.29,3.8,16.21,393.74,494.14,20.52,16.4,11.5,73.0,0.0,,270.0,0.0,,1016.8,,1.0
2024-11-26 05:00:00,8117.68,137.69,109.67,11.62,19.07,464.59,572.67,32.42,18.2,11.5,65.0,0.0,,261.0,1.8,,1017.0,,1.0
2024-11-26 06:00:00,8331.3,84.04,180.96,40.05,21.22,533.19,645.0,38.5,23.0,11.4,48.0,0.0,,0.0,0.0,,1017.1,,1.0
2024-11-26 07:00:00,3631.59,13.63,101.45,134.47,48.16,248.82,307.81,17.48,21.4,11.1,52.0,0.0,,265.0,1.8,,1016.3,,1.0
2024-11-26 08:00:00,3417.97,9.16,100.08,174.52,63.9,235.12,287.83,15.58,22.8,10.9,47.0,0.0,,268.0,3.7,,1015.4,,1.0
2024-11-26 09:00:00,3311.16,6.43,97.33,197.41,73.43,238.01,288.39,14.19,25.5,8.9,35.0,0.0,,0.0,0.0,,1014.3,,1.0
2024-11-26 10:00:00,3791.81,6.48,123.38,167.37,65.8,255.48,310.75,19.51,27.0,8.9,32.0,0.0,,0.0,0.0,,1014.3,,1.0
2024-11-26 11:00:00,5287.17,8.38,194.67,85.12,46.73,302.17,371.18,29.89,26.0,10.2,37.0,0.0,,0.0,0.0,,1013.9,,1.0
2024-11-26 12:00:00,6835.94,26.38,254.99,8.58,34.81,332.57,414.62,37.49,24.0,11.7,46.0,0.0,,0.0,0.0,,1013.4,,1.0
2024-11-26 13:00:00,7797.24,79.57,246.76,0.0,30.28,347.92,442.53,43.06,21.0,15.1,69.0,0.0,,0.0,0.0,,1014.0,,1.0
2024-11-26 14:00:00,8010.86,109.08,222.09,0.0,31.47,361.37,467.39,47.62,19.0,14.1,73.0,0.0,,0.0,0.0,,1014.3,,1.0
2024-11-26 15:00:00,7583.62,111.76,189.19,0.0,30.99,375.19,491.45,45.09,18.0,13.7,76.0,0.0,,0.0,0.0,,1014.9,,1.0
2024-11-26 16:00:00,7370.0,102.82,167.25,0.0,26.23,392.43,514.28,37.49,18.0,13.1,73.0,0.0,,0.0,0.0,,1015.1,,1.0
2024-11-26 17:00:00,7049.56,91.2,150.8,0.0,21.46,406.8,534.46,30.4,17.0,12.9,77.0,0.0,,0.0,0.0,,1015.2,,1.0
2024-11-26 18:00:00,6462.1,76.0,135.72,0.0,16.45,392.88,524.27,22.29,16.0,12.4,79.0,0.0,,0.0,0.0,,1015.3,,1.0
2024-11-26 19:00:00,5554.2,58.11,122.01,0.0,10.97,347.6,474.32,13.43,15.0,13.0,88.0,0.0,,0.0,0.0,,1015.2,,1.0
2024-11-26 20:00:00,4753.11,41.13,109.67,0.0,7.87,306.74,425.31,9.37,15.4,12.0,80.0,0.0,,54.0,0.0,,1015.0,,1.0
2024-11-26 21:00:00,4112.24,26.6,97.33,0.0,6.62,280.96,389.87,7.6,14.9,11.9,82.0,0.0,,68.0,0.0,,1014.8,,1.0
2024-11-26 22:00:00,3631.59,14.75,82.94,0.05,5.9,261.34,357.79,6.52,14.0,12.0,88.0,0.0,,0.0,0.0,,1014.0,,1.0
2024-11-26 23:00:00,3311.16,9.39,68.55,0.18,5.54,251.68,336.96,5.95,13.3,11.5,89.0,0.0,,244.0,0.0,,1014.0,,1.0
2024-11-27 00:00:00,3257.75,8.72,60.32,0.22,5.48,255.25,333.07,5.57,13.0,11.1,88.0,0.0,,0.0,0.0,,1014.1,,1.0
2024-11-27 01:00:00,3391.27,12.96,56.21,0.09,5.9,266.58,342.54,5.89,13.0,11.1,88.0,0.0,,0.0,0.0,,1014.4,,1.0
2024-11-27 02:00:00,4325.87,39.79,56.89,0.0,9.06,315.28,400.31,9.37,13.0,11.1,88.0,0.0,,0.0,0.0,,1014.9,,1.0
2024-11-27 03:00:00,6195.07,101.03,63.06,0.49,12.76,394.02,492.32,11.65,13.5,10.7,83.0,0.0,,0.0,0.0,,1015.8,,1.0
2024-11-27 04:00:00,8544.92,173.45,80.2,2.82,16.21,488.76,598.23,15.71,17.0,11.9,72.0,0.0,,0.0,0.0,,1015.9,,1.0
2024-11-27 05:00:00,10467.53,202.06,127.49,7.87,19.31,583.64,703.82,26.09,18.0,11.1,64.0,0.0,,260.0,0.0,,1016.2,,1.0
2024-11-27 06:00:00,11001.59,143.05,219.35,26.11,21.22,673.04,798.82,34.96,22.0,12.5,55.0,0.0,,0.0,0.0,,1016.9,,1.0
2024-11-27 07:00:00,4219.06,13.63,117.9,150.2,51.98,319.76,387.35,17.23,22.0,11.4,51.0,0.0,,253.0,1.8,,1015.6,,1.0
2024-11-27 08:00:00,3791.81,8.16,105.56,197.41,65.8,296.42,358.9,15.83,23.4,11.4,47.0,0.0,,261.0,1.8,,1014.8,,1.0
2024-11-27 09:00:00,3631.59,5.48,101.45,220.3,75.34,295.22,354.9,14.82,26.0,9.8,36.0,0.0,,180.0,7.6,,1013.8,,1.0
2024-11-27 10:00:00,4432.68,5.76,141.2,180.24,69.62,329.04,395.24,22.29,25.2,10.6,40.0,0.0,,180.0,5.5,,1013.6,,1.0
2024-11-27 11:00:00,6355.29,6.76,233.05,89.41,61.99,413.4,494.27,38.5,24.5,11.1,43.0,0.0,,181.0,1.8,,1013.4,,1.0
2024-11-27 12:00:00,8544.92,25.93,326.28,7.96,70.57,494.93,590.7,61.3,23.5,12.2,49.0,0.0,,0.0,0.0,,1013.4,,1.0
2024-11-27 13:00:00,9719.85,61.69,339.98,0.0,84.88,569.39,677.27,85.12,22.0,11.7,52.0,0.0,,238.0,0.0,,1013.8,,1.0
2024-11-27 14:00:00,9506.23,68.84,315.31,0.0,88.69,634.8,753.38,99.3,20.2,11.9,59.0,0.0,,249.0,0.0,,1014.3,,1.0
2024-11-27 15:00:00,8758.54,58.11,268.7,0.0,78.2,680.8,807.07,94.23,18.0,13.7,76.0,0.0,,0.0,0.0,,1015.1,,1.0
2024-11-27 16:00:00,7476.81,35.32,208.38,0.01,57.22,685.92,807.76,67.89,17.3,13.4,78.0,0.0,,73.0,0.0,,1015.4,,1.0
2024-11-27 17:00:00,6675.72,25.48,165.88,0.03,46.73,674.39,791.1,62.32,17.0,14.1,83.0,0.0,,0.0,0.0,,1015.7,,1.0
2024-11-27 18:00:00,6301.88,23.47,145.32,0.04,39.58,664.33,774.99,56.74,16.0,13.3,84.0,0.0,,0.0,0.0,,1016.0,,1.0
2024-11-27 19:00:00,6034.85,18.55,141.2,0.08,32.9,649.79,750.21,45.6,16.0,12.9,82.0,0.0,,0.0,0.0,,1015.9,,1.0
2024-11-27 20:00:00,5661.01,9.16,134.35,0.58,28.37,633.1,723.04,36.98,15.0,13.0,88.0,0.0,,0.0,0.0,,1015.8,,1.0
2024-11-27 21:00:00,5340.58,2.79,122.01,2.66,25.03,623.09,707.2,32.42,14.5,12.7,89.0,0.0,,0.0,0.0,,1015.7,,1.0
2024-11-27 22:00:00,5233.76,1.09,113.79,4.6,27.89,626.15,709.34,41.04,13.8,12.4,91.0,0.0,,114.0,0.0,,1015.6,,1.0
2024-11-27 23:00:00,5073.55,0.59,104.19,7.42,37.19,627.92,710.87,66.88,13.4,12.1,92.0,0.0,,130.0,0.0,,1015.6,,1.0
2024-11-28 00:00:00,4699.71,0.39,91.85,10.55,44.82,607.96,688.58,102.34,13.0,11.1,88.0,0.0,,0.0,0.0,,1015.8,,1.0
2024-11-28 01:00:00,4379.27,0.92,81.57,9.03,47.68,576.09,653.44,141.86,12.8,11.7,93.0,0.0,,159.0,0.0,,1016.2,,1.0
2024-11-28 02:00:00,5073.55,18.55,86.37,0.4,48.16,601.58,689.64,149.97,12.7,11.6,93.0,0.0,,170.0,0.0,,1016.8,,5.0
